specification_id,specification_label,family,definition,population_role,region,quantity,point_estimate,percentile_2_5,percentile_97_5,interval_relation_to_zero,successful_replicates,failure_count,units,site_count,early_rows,later_rows,fit_rows,standardization_rows,fit_population_sha256,standardization_population_sha256,component_relation,difference_from_primary,absolute_difference_from_primary,sign_agreement_with_primary,interval_relation_agreement_with_primary,component_relation_agreement_with_primary,review_flag_absolute_difference_ge_0_5_ppb,display_point,display_interval,point_source_path,point_source_record,interval_source_path,interval_source_record
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northern Rockies and Plains,total_change,1.6836554802986754,1.1627384588467529,2.2524937438075376,entirely_above_zero,1000,0,ppb,37,57341,48529,105870,105870,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,0.11551468847648039,0.11551468847648039,True,True,True,False,+1.68,"[1.16, 2.25]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northern Rockies and Plains'].total_change,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='total_change']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northwest,A,38.032254619319176,35.756813420936446,40.238583155507136,entirely_above_zero,1000,0,ppb,23,23615,20241,43856,43856,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,0.15668060963607644,0.15668060963607644,True,True,True,False,+38.03,"[35.76, 40.24]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northwest'].A,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northwest',quantity='A']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northwest,B,38.68069651512631,36.31557702278632,40.98586625184137,entirely_above_zero,1000,0,ppb,23,23615,20241,43856,43856,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,0.19930669976137239,0.19930669976137239,True,True,True,False,+38.68,"[36.32, 40.99]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northwest'].B,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northwest',quantity='B']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northwest,C,38.87946322584635,36.32223280837395,41.40404074946157,entirely_above_zero,1000,0,ppb,23,23615,20241,43856,43856,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,0.303300474738208,0.303300474738208,True,True,True,False,+38.88,"[36.32, 41.40]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northwest'].C,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northwest',quantity='C']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northwest,D,39.49061401294025,36.87981858444637,42.041763321773054,entirely_above_zero,1000,0,ppb,23,23615,20241,43856,43856,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,0.36551066406379107,0.36551066406379107,True,True,True,False,+39.49,"[36.88, 42.04]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northwest'].D,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northwest',quantity='D']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northwest,temperature_distribution_component,0.6297963414505148,0.404663934189314,0.8169432253775427,entirely_above_zero,1000,0,ppb,23,23615,20241,43856,43856,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,0.052418139725439516,0.052418139725439516,True,True,True,False,+0.63,"[0.40, 0.82]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northwest'].temperature_distribution_component,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northwest',quantity='temperature_distribution_component']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northwest,response_component,0.8285630521705585,0.11265924542072564,1.747809826636038,entirely_above_zero,1000,0,ppb,23,23615,20241,43856,43856,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,0.1564119147022751,0.1564119147022751,True,False,True,False,+0.83,"[0.11, 1.75]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northwest'].response_component,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northwest',quantity='response_component']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Northwest,total_change,1.4583593936210733,0.7235381879397778,2.3068310350137677,entirely_above_zero,1000,0,ppb,23,23615,20241,43856,43856,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,0.20883005442771463,0.20883005442771463,True,True,True,False,+1.46,"[0.72, 2.31]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Northwest'].total_change,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Northwest',quantity='total_change']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Ohio Valley,A,42.05019779605712,41.73522896770666,42.35921065275323,entirely_above_zero,1000,0,ppb,163,216121,193093,409214,409214,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,-0.5491001301240388,0.5491001301240388,True,True,False,False,+42.05,"[41.74, 42.36]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Ohio Valley'].A,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Ohio Valley',quantity='A']"
s1a_2020_early,S1-A (2020 assigned early),2020_handling,2015-2020 versus 2021-2025 with population and support rebuilt,sensitivity_2020_assigned_early,Ohio Valley,B,42.1038591576949,41.806608711230126,42.41561726528173,entirely_above_zero,1000,0,ppb,163,216121,193093,409214,409214,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,ab1c2543e9de3e336db719ec563b7692702b0b3ac773fb8f8d317925d2c2732b,reinforce,-0.33014614677822607,0.33014614677822607,True,True,False,False,+42.10,"[41.81, 42.42]",outputs/analysis/sensitivity_2020/point_estimates.csv,record[region='Ohio Valley'].B,outputs/bootstrap/sensitivity_2020/s1a/interval_summary.json,"record[region='Ohio Valley',quantity='B']"
