specification_id,specification_label,family,definition,population_role,region,quantity,point_estimate,percentile_2_5,percentile_97_5,interval_relation_to_zero,successful_replicates,failure_count,units,site_count,early_rows,later_rows,fit_rows,standardization_rows,fit_population_sha256,standardization_population_sha256,component_relation,difference_from_primary,absolute_difference_from_primary,sign_agreement_with_primary,interval_relation_agreement_with_primary,component_relation_agreement_with_primary,review_flag_absolute_difference_ge_0_5_ppb,display_point,display_interval,point_source_path,point_source_record,interval_source_path,interval_source_record
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northern Rockies and Plains,total_change,1.6999232608744421,1.2322678500415163,2.2354879212257064,entirely_above_zero,1000,0,ppb,47,53990,57593,111583,111583,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.1317824690522471,0.1317824690522471,True,True,True,False,+1.70,"[1.23, 2.24]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northern Rockies and Plains'].total_change,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northern Rockies and Plains',quantity='total_change']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northwest,A,38.150437439971846,36.1671279713137,40.37550610368211,entirely_above_zero,1000,0,ppb,27,21878,21939,43817,43817,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.2748634302887467,0.2748634302887467,True,True,True,False,+38.15,"[36.17, 40.38]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northwest'].A,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northwest',quantity='A']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northwest,B,38.85697459361763,36.78188811802819,41.02784840468678,entirely_above_zero,1000,0,ppb,27,21878,21939,43817,43817,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.3755847782526942,0.3755847782526942,True,True,True,False,+38.86,"[36.78, 41.03]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northwest'].B,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northwest',quantity='B']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northwest,C,38.723046392319354,36.49617408510717,41.05935433816773,entirely_above_zero,1000,0,ppb,27,21878,21939,43817,43817,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.1468836412112111,0.1468836412112111,True,True,True,False,+38.72,"[36.50, 41.06]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northwest'].C,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northwest',quantity='C']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northwest,D,39.35911469078569,37.05236728662798,41.71139046124051,entirely_above_zero,1000,0,ppb,27,21878,21939,43817,43817,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.23401134190923045,0.23401134190923045,True,True,True,False,+39.36,"[37.05, 41.71]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northwest'].D,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northwest',quantity='D']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northwest,temperature_distribution_component,0.6713027260560587,0.41425735710973977,0.9290793459177055,entirely_above_zero,1000,0,ppb,27,21878,21939,43817,43817,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,0.09392452433098342,0.09392452433098342,True,True,True,False,+0.67,"[0.41, 0.93]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northwest'].temperature_distribution_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northwest',quantity='temperature_distribution_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northwest,response_component,0.5373745247577837,-0.3103175972052158,1.5491418126268315,includes_zero,1000,0,ppb,27,21878,21939,43817,43817,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.13477661271049968,0.13477661271049968,True,True,True,False,+0.54,"[-0.31, 1.55]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northwest'].response_component,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northwest',quantity='response_component']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Northwest,total_change,1.2086772508138424,0.3574515675393185,2.1449428964146082,entirely_above_zero,1000,0,ppb,27,21878,21939,43817,43817,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,reinforce,-0.04085208837951626,0.04085208837951626,True,True,True,False,+1.21,"[0.36, 2.14]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Northwest'].total_change,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Northwest',quantity='total_change']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Ohio Valley,A,42.5194191242609,42.18554203280571,42.85030325718287,entirely_above_zero,1000,0,ppb,185,195812,208105,403917,403917,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,oppose,-0.07987880192025898,0.07987880192025898,True,True,True,False,+42.52,"[42.19, 42.85]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Ohio Valley'].A,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Ohio Valley',quantity='A']"
network_breadth,Broader eligible network,network_breadth,At least one qualifying site-year in each period; support and spline rebuilt,sensitivity_network_breadth_one_qualifying_year_each_period,Ohio Valley,B,42.419242450703045,42.08478986906077,42.741720755512944,entirely_above_zero,1000,0,ppb,185,195812,208105,403917,403917,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,6e7f99156379426bb912c44437132ab99f3a6636abb063b6843d782b8613c28d,oppose,-0.014762853770079687,0.014762853770079687,True,True,True,False,+42.42,"[42.08, 42.74]",outputs/analysis/sensitivity_network_breadth/point_estimates.json,record[region='Ohio Valley'].B,outputs/bootstrap/sensitivity_network_breadth/interval_summary.json,"record[region='Ohio Valley',quantity='B']"
